snapshot_date,country,marketplace,channel,sku,site_sku,asin,currency,sales_units,sales_amount,sales_amount_usd,return_units,total_orders,session,page_view,unit_session_percentage,buy_box_percentage,browser_session,browser_page_views,app_session,app_page_view,source_system,source_report,source_file_id,source_sheet_name,source_row_hash,sync_batch_id,synced_at,created_at,updated_at,data_window_start_date,data_window_end_date,latest_source_date,is_fallback_used,fallback_reason,data_age_days
2026-07-19,US,Amazon,Amazon,SP5020-T,,,USD,2.00,49.98,49.98,0,2,10,13,20,$100.00,1,1,9,12,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,e9cc1dba8b3c7919f516ab4f053af839,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,SP3320-B,,,USD,2.00,41.98,41.98,0,2,9,10,22.22,$100.00,6,6,3,4,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,a6c49e297ddbd9a5e2401b4fffeb95da,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO1150-OM,,,USD,2.00,69.98,69.98,0,2,25,26,8,$100.00,8,8,17,18,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,2ac4209afea4a7e96b9317e26c80cbcf,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,SP5020-B,,,USD,2.00,49.98,49.98,0,2,13,16,15.38,$100.00,3,3,10,13,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,5936f058f69e40ca5e7e373e9224530f,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,SP3320-M,,,USD,2.00,41.98,41.98,0,2,6,9,33.33,$100.00,4,6,2,3,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,a05b34109dafcdbe6f6c3d5aefe06430,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,SP3410-B,,,USD,2.00,39.98,39.98,0,2,8,8,25,$100.00,1,1,7,7,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,189ba91fc8bad3bc562be4f04222ddd4,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO5600-RE,,,USD,2.00,119.98,119.98,0,2,463,561,0.43,$100.00,63,116,400,445,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,abe1e004d3c229a0bf793127ec5c3539,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,CA,Amazon,Amazon,SP3120-M,,,CAD,3.00,77.97,56.76,0,3,10,14,30,$100.00,4,4,6,10,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,074b606ed99732f3eb6452af0aa3452b,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,CA,Amazon,Amazon,SP3120-R,,,CAD,3.00,77.97,56.76,0,3,3,4,100,$100.00,1,1,2,3,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,6a098f00572c86fbcb4d65776e9404df,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,IT,Amazon,Amazon,CO1100-S,,,EUR,3.00,89.97,104.55,0,3,12,18,25,$100.00,5,10,7,8,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,864b4816b8ed211257397a188a68aac7,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO5600-W,,,USD,3.00,179.97,179.97,0,3,87,111,3.45,$100.00,41,55,46,56,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,08236625f71c949cf49a615e069c54b5,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,GA0150-M,,,USD,3.00,119.97,119.97,0,3,28,42,10.71,$100.00,7,7,21,35,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,ba722728cb14653c2e34877958f9932d,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO2102-T,,,USD,3.00,104.97,104.97,0,3,486,560,0.62,$100.00,57,58,429,502,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,7014141ff2bea0a864910ce87a78823a,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,SP5120-R,,,USD,3.00,53.97,53.97,0,3,21,25,14.29,$100.00,2,2,19,23,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,7f8afb2c515dbc4e5598678a5f43e1a7,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,DE,Amazon,Amazon,CO1100-R,,,EUR,4.00,119.96,139.39,1,4,51,76,7.84,$100.00,32,49,19,27,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,41db7794152657a14fc7398671277273,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO2102-FA,,,USD,4.00,147.96,147.96,1,4,72,86,5.56,$100.00,14,18,58,68,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,ad2487c8717843c0ebe8edd432e9a93a,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,SP3410-Y,,,USD,4.00,79.96,79.96,0,4,64,81,6.25,$100.00,20,25,44,56,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,860aac0d7ad42ce20594d74a5c503f78,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,SP5020-M,,,USD,4.00,99.96,99.96,0,4,37,44,10.81,$100.00,9,11,28,33,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,9d12db661fa95b6c416cdaf981bd8b17,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,SP3410-R,,,USD,4.00,79.96,79.96,0,4,18,25,22.22,$100.00,6,6,12,19,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,e35793ef1c8df75ce5e0d8c2eecfa53b,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO1200-WR,,,USD,4.00,74.97,74.97,0,4,22,25,18.18,$100.00,7,7,15,18,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,7376b2eb0fa34644e3644385b9285c55,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO1150-AG,,,USD,4.00,131.96,131.96,0,4,135,156,2.96,$100.00,15,16,120,140,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,1495845c6accf2be0b7024987bc7d2f5,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO5600-Z,,,USD,5.00,299.95,299.95,0,4,77,90,6.49,$100.00,26,29,51,61,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,0192c231ce410ab1f5164b787e7cb3ef,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,MG0110-E,,,USD,5.00,149.95,149.95,0,5,25,43,20,$100.00,7,12,18,31,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,762ad1fcd0ee152f2ddf79bac274a393,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO1150-R,,,USD,5.00,164.95,164.95,1,5,54,62,9.26,$100.00,19,24,35,38,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,3876eb67cbce97a0b60de402a34bef4d,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO5600-Q,,,USD,5.00,325.00,325.00,0,5,267,330,1.87,$100.00,144,181,123,149,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,a43bec757f7dfc14fb181f425caa7b61,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO1200-B,,,USD,5.00,124.95,124.95,0,5,25,33,20,$100.00,11,17,14,16,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,11e8afed6ac4eaf0ddfd6b3799a84e72,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO5600-R,,,USD,5.00,299.95,299.95,2,5,351,432,1.42,$90.71,211,255,140,177,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,09024485b8da70d1e16b3a66bb853327,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,SP3120-T,,,USD,5.00,99.95,99.95,0,5,15,20,33.33,$85.00,3,5,12,15,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,d8e98886827230b22b16d3bebe2d0fb8,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,JP,Amazon,Amazon,SP5020-M,,,JPY,6.00,"23,994.00",164.12,,6,41,58,14.63,$100.00,19,25,22,33,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,207d2642adfb6b254c0fbccfa861019b,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,UK,Amazon,Amazon,CO1100-R,,,GBP,6.00,151.18,204.09,0,6,38,49,15.79,$100.00,15,19,23,30,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,a7b6a524deae18a0cd2818ab2757cd37,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,SP3120-R,,,USD,6.00,119.94,119.94,0,6,17,21,35.29,$100.00,3,3,14,18,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,ef6a4ddbf3e70d17b0faf63b1dbee6ad,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,SP3120-B,,,USD,6.00,119.94,119.94,0,6,21,24,28.57,$100.00,7,9,14,15,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,19d694e7c62bf3dcdb773d950ef19044,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,SP0650-RM,,,USD,7.00,139.93,139.93,0,7,56,84,12.5,$100.00,15,18,41,66,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,be703295fec265a3f9daafc4a860a229,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,MO5600-R,,,USD,7.00,139.93,139.93,0,7,86,110,8.14,$100.00,18,27,68,83,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,fbeb5f2d3a1c2262a7089095018b71a4,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO1200-O,,,USD,7.00,174.93,174.93,0,6,50,61,14,$100.00,15,21,35,40,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,bbd7e8215b64f74d2d7f96e173f2c02b,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO1150-MB,,,USD,7.00,230.93,230.93,0,7,42,51,16.67,$100.00,11,17,31,34,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,74c5b9c219c5c41d977bede29bd9f041,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO2600-W,,,USD,8.00,319.92,319.92,0,8,50,62,16,$100.00,30,37,20,25,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,75bfe994800742a92c6c476c41739945,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO1150-XR,,,USD,8.00,279.92,279.92,0,8,63,73,12.7,$100.00,15,18,48,55,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,fb32031f1764822f00c234db61a14071,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,SP5020-R,,,USD,8.00,199.92,199.92,0,8,54,67,14.81,$100.00,11,13,43,54,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,c066680472f0cf767e010978d8a05a14,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,SP3410-M,,,USD,9.00,179.91,179.91,0,9,61,93,14.75,$100.00,23,38,38,55,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,159051d7f1dc384521504734765b2bfe,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO1150-ZW,,,USD,9.00,314.91,314.91,1,9,132,162,6.82,$100.00,35,46,97,116,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,8cf108b7dc4760b347a9a0b2f471fa55,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,SP3120-M,,,USD,9.00,179.91,179.91,0,8,42,50,21.43,$100.00,9,13,33,37,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,a238e78f8ff5aed005f498038c9470fc,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO2600-R,,,USD,10.00,399.90,399.90,0,10,204,271,4.9,$100.00,130,176,74,95,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,949c5c6985f0657732a03b94594af330,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,CA,Amazon,Amazon,CO1100-W,,,CAD,11.00,351.89,256.18,0,11,59,73,18.64,$100.00,17,22,42,51,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,0c77662268b10a8bb07dbdfd66972799,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,CA,Amazon,Amazon,CO1100-S,,,CAD,11.00,351.89,256.18,0,11,78,93,14.1,$100.00,35,37,43,56,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,16c4eddd062b68b3b34d9808e6125498,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO2600-T,,,USD,11.00,439.89,439.89,0,11,116,140,9.48,$100.00,42,47,74,93,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,8718ca51fe65d55f196e251dfd9d9f4c,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO1150-N,,,USD,21.00,692.79,692.79,3,20,232,311,9.05,$100.00,82,103,150,208,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,4f90c7d49a9550381b9ab906bee2c917,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,CA,Amazon,Amazon,CO1100-R,,,CAD,23.00,735.77,535.64,0,23,270,354,8.52,$99.69,95,123,175,231,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,27abdf098579657e09f82f90e69800bc,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO1100-W,,,USD,94.00,"2,537.06","2,537.06",1,93,844,1011,11,$99.79,222,264,622,747,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,65ac8f76a6a566380c641999b73cde36,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO1100-T,,,USD,108.00,"2,914.92","2,914.92",0,107,822,1027,13,$100.00,165,212,657,815,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,01939a0268a8e0b1badfdcbb7c538dc5,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO1100-S,,,USD,110.00,"2,968.90","2,968.90",1,110,660,831,17,$100.00,174,226,486,605,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,d46435c28a904ca321c8856ed85c3222,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-19,US,Amazon,Amazon,CO1100-R,,,USD,230.00,"6,126.73","6,126.73",2,226,2056,2745,11,$99.92,490,666,1566,2079,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,592a7b385f10194fcb63008dda04d415,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-03,AU,Amazon,Amazon,SP3410-R,,,AUD,1.00,23.99,15.64,0,1,3,3,33,$100.00,2,2,1,1,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,2847efba201d528c986107be8522a2b6,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-07,AU,Amazon,Amazon,SP3120-R,,,AUD,1.00,23.99,15.64,0,1,2,4,50,$100.00,2,4,0,0,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,92abda8eb2e7546e41b00796bfc7be52,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-05,AU,Amazon,Amazon,SP5120-R,,,AUD,1.00,27.74,18.09,0,1,1,1,100,$100.00,0,0,1,1,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,e8cc303c50cc5abd2adc14fdc13b9b24,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-03,AU,Amazon,Amazon,SP5020-R,,,AUD,1.00,29.99,19.55,0,1,2,3,50,$100.00,1,2,1,1,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,a741b43cd5024017f4f7743b1ea9d206,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-05,AU,Amazon,Amazon,SP3120-M,,,AUD,1.00,29.99,19.55,0,1,2,5,50,$100.00,1,3,1,2,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,8e03be59b8f9a003ac209843c9173be8,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-04,AU,Amazon,Amazon,SP5020-R,,,AUD,1.00,29.99,19.55,0,1,9,10,11.11,$100.00,5,5,4,5,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,c0062653d66f19bb8c0fd3f77605529e,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
